Time,Open,High,Low,Close,Volume
2021-01-04T16:30:00.000000000Z,1.22681,1.22719,1.22532,1.22544,4380
2021-01-04T17:00:00.000000000Z,1.22543,1.22610,1.22509,1.22599,3664
2021-01-04T17:30:00.000000000Z,1.22599,1.22620,1.22508,1.22537,3471
2021-01-04T18:00:00.000000000Z,1.22535,1.22575,1.22460,1.22505,2698
2021-01-04T18:30:00.000000000Z,1.22506,1.22533,1.22433,1.22517,1914
2021-01-04T19:00:00.000000000Z,1.22519,1.22522,1.22447,1.22487,1874
2021-01-04T19:30:00.000000000Z,1.22486,1.22533,1.22471,1.22529,1788
2021-01-04T20:00:00.000000000Z,1.22527,1.22530,1.22446,1.22463,1724
2021-01-04T20:30:00.000000000Z,1.22462,1.22501,1.22421,1.22500,1927
2021-01-04T21:00:00.000000000Z,1.22499,1.22503,1.22427,1.22427,1019
2021-01-04T21:30:00.000000000Z,1.22427,1.22539,1.22425,1.22534,809
2021-01-04T22:00:00.000000000Z,1.22534,1.22560,1.22491,1.22522,45
2021-01-04T22:30:00.000000000Z,1.22517,1.22518,1.22510,1.22516,36
2021-01-04T23:00:00.000000000Z,1.22518,1.22546,1.22479,1.22491,471
2021-01-04T23:30:00.000000000Z,1.22491,1.22540,1.22491,1.22534,580
2021-01-05T00:00:00.000000000Z,1.22533,1.22536,1.22480,1.22533,853
2021-01-05T00:30:00.000000000Z,1.22534,1.22578,1.22527,1.22565,957
2021-01-05T01:00:00.000000000Z,1.22566,1.22639,1.22558,1.22631,1147
2021-01-05T01:30:00.000000000Z,1.22631,1.22636,1.22574,1.22579,906
2021-01-05T02:00:00.000000000Z,1.22580,1.22658,1.22577,1.22656,776
2021-01-05T02:30:00.000000000Z,1.22656,1.22737,1.22651,1.22712,1144
2021-01-05T03:00:00.000000000Z,1.22713,1.22762,1.22686,1.22762,1015
2021-01-05T03:30:00.000000000Z,1.22762,1.22777,1.22683,1.22734,1290
2021-01-05T04:00:00.000000000Z,1.22734,1.22734,1.22668,1.22680,1116
2021-01-05T04:30:00.000000000Z,1.22682,1.22710,1.22671,1.22698,771
2021-01-05T05:00:00.000000000Z,1.22696,1.22730,1.22696,1.22715,825
2021-01-05T05:30:00.000000000Z,1.22715,1.22743,1.22680,1.22730,1054
2021-01-05T06:00:00.000000000Z,1.22730,1.22739,1.22675,1.22680,1333
2021-01-05T06:30:00.000000000Z,1.22681,1.22751,1.22674,1.22706,1529
2021-01-05T07:00:00.000000000Z,1.22703,1.22718,1.22620,1.22708,2422
2021-01-05T07:30:00.000000000Z,1.22708,1.22713,1.22560,1.22590,2622
2021-01-05T08:00:00.000000000Z,1.22592,1.22794,1.22588,1.22678,3796
2021-01-05T08:30:00.000000000Z,1.22679,1.22761,1.22620,1.22751,3464
2021-01-05T09:00:00.000000000Z,1.22748,1.22848,1.22727,1.22845,2750
2021-01-05T09:30:00.000000000Z,1.22845,1.22847,1.22692,1.22730,2643
2021-01-05T10:00:00.000000000Z,1.22733,1.22851,1.22721,1.22820,2627
2021-01-05T10:30:00.000000000Z,1.22821,1.22850,1.22762,1.22780,1973
2021-01-05T11:00:00.000000000Z,1.22781,1.22857,1.22774,1.22838,2361
2021-01-05T11:30:00.000000000Z,1.22837,1.22914,1.22820,1.22838,2220
2021-01-05T12:00:00.000000000Z,1.22837,1.22853,1.22678,1.22722,2689
2021-01-05T12:30:00.000000000Z,1.22724,1.22787,1.22665,1.22733,3261
2021-01-05T13:00:00.000000000Z,1.22731,1.22766,1.22660,1.22691,3213
2021-01-05T13:30:00.000000000Z,1.22696,1.22737,1.22611,1.22633,3525
2021-01-05T14:00:00.000000000Z,1.22634,1.22755,1.22628,1.22739,2811
2021-01-05T14:30:00.000000000Z,1.22741,1.22793,1.22598,1.22656,5163
2021-01-05T15:00:00.000000000Z,1.22653,1.22675,1.22547,1.22658,5748
2021-01-05T15:30:00.000000000Z,1.22657,1.22834,1.22614,1.22763,5023
2021-01-05T16:00:00.000000000Z,1.22764,1.22826,1.22740,1.22816,3934
2021-01-05T16:30:00.000000000Z,1.22815,1.22975,1.22814,1.22952,4054
2021-01-05T17:00:00.000000000Z,1.22953,1.23060,1.22934,1.22994,3760
2021-01-05T17:30:00.000000000Z,1.22993,1.23029,1.22974,1.23003,2366
2021-01-05T18:00:00.000000000Z,1.23004,1.23056,1.22975,1.23031,1695
2021-01-05T18:30:00.000000000Z,1.23031,1.23034,1.22934,1.22941,2062
2021-01-05T19:00:00.000000000Z,1.22942,1.23010,1.22905,1.22996,1755
2021-01-05T19:30:00.000000000Z,1.22997,1.23045,1.22975,1.23041,1320
2021-01-05T20:00:00.000000000Z,1.23039,1.23065,1.22982,1.22984,1394
2021-01-05T20:30:00.000000000Z,1.22983,1.23003,1.22935,1.22944,1364
2021-01-05T21:00:00.000000000Z,1.22943,1.22951,1.22902,1.22935,644
2021-01-05T21:30:00.000000000Z,1.22935,1.23015,1.22924,1.23004,453
2021-01-05T22:00:00.000000000Z,1.23004,1.23036,1.22970,1.22990,34
2021-01-05T22:30:00.000000000Z,1.22986,1.22992,1.22972,1.22977,45
2021-01-05T23:00:00.000000000Z,1.22981,1.23010,1.22955,1.22986,528
2021-01-05T23:30:00.000000000Z,1.22986,1.23025,1.22972,1.22996,421
2021-01-06T00:00:00.000000000Z,1.22997,1.23040,1.22928,1.22976,1251
2021-01-06T00:30:00.000000000Z,1.22979,1.23282,1.22928,1.23097,3055
2021-01-06T01:00:00.000000000Z,1.23099,1.23162,1.22894,1.22927,3596
2021-01-06T01:30:00.000000000Z,1.22927,1.22971,1.22819,1.22901,2941
2021-01-06T02:00:00.000000000Z,1.22902,1.22944,1.22830,1.22877,1910
2021-01-06T02:30:00.000000000Z,1.22877,1.22917,1.22776,1.22796,1653
2021-01-06T03:00:00.000000000Z,1.22794,1.22964,1.22765,1.22897,2170
2021-01-06T03:30:00.000000000Z,1.22900,1.22915,1.22854,1.22867,1373
2021-01-06T04:00:00.000000000Z,1.22866,1.23075,1.22844,1.22985,1971
2021-01-06T04:30:00.000000000Z,1.22983,1.23024,1.22914,1.22925,1868
2021-01-06T05:00:00.000000000Z,1.22924,1.23064,1.22924,1.23058,1285
2021-01-06T05:30:00.000000000Z,1.23060,1.23068,1.22969,1.22973,988
2021-01-06T06:00:00.000000000Z,1.22973,1.23071,1.22973,1.23032,1607
2021-01-06T06:30:00.000000000Z,1.23032,1.23229,1.23026,1.23172,2268
2021-01-06T07:00:00.000000000Z,1.23175,1.23357,1.23135,1.23306,4543
2021-01-06T07:30:00.000000000Z,1.23308,1.23465,1.23277,1.23403,4394
2021-01-06T08:00:00.000000000Z,1.23406,1.23413,1.23233,1.23257,5129
2021-01-06T08:30:00.000000000Z,1.23256,1.23382,1.23229,1.23257,3759
2021-01-06T09:00:00.000000000Z,1.23256,1.23390,1.23213,1.23354,4011
2021-01-06T09:30:00.000000000Z,1.23354,1.23398,1.23298,1.23391,3366
2021-01-06T10:00:00.000000000Z,1.23389,1.23452,1.23346,1.23387,3184
2021-01-06T10:30:00.000000000Z,1.23387,1.23427,1.23339,1.23387,3030
2021-01-06T11:00:00.000000000Z,1.23390,1.23476,1.23363,1.23474,3102
2021-01-06T11:30:00.000000000Z,1.23475,1.23503,1.23341,1.23380,3315
2021-01-06T12:00:00.000000000Z,1.23380,1.23504,1.23349,1.23454,2998
2021-01-06T12:30:00.000000000Z,1.23453,1.23472,1.23305,1.23410,4433
2021-01-06T13:00:00.000000000Z,1.23408,1.23457,1.23309,1.23421,3901
2021-01-06T13:30:00.000000000Z,1.23419,1.23431,1.23175,1.23205,4370
2021-01-06T14:00:00.000000000Z,1.23205,1.23210,1.22938,1.22995,6226
2021-01-06T14:30:00.000000000Z,1.22994,1.23215,1.22931,1.23102,7421
2021-01-06T15:00:00.000000000Z,1.23100,1.23184,1.23052,1.23115,5406
2021-01-06T15:30:00.000000000Z,1.23116,1.23142,1.22760,1.22831,6343
2021-01-06T16:00:00.000000000Z,1.22830,1.22849,1.22665,1.22798,6027
2021-01-06T16:30:00.000000000Z,1.22797,1.22934,1.22782,1.22904,3492
2021-01-06T17:00:00.000000000Z,1.22905,1.23049,1.22860,1.23043,3023
2021-01-06T17:30:00.000000000Z,1.23041,1.23044,1.22977,1.22997,2164
2021-01-06T18:00:00.000000000Z,1.22997,1.23113,1.22972,1.23055,2247
2021-01-06T18:30:00.000000000Z,1.23054,1.23182,1.23048,1.23120,2050
2021-01-06T19:00:00.000000000Z,1.23129,1.23139,1.22987,1.23053,3376
2021-01-06T19:30:00.000000000Z,1.23052,1.23170,1.22984,1.23077,5090
2021-01-06T20:00:00.000000000Z,1.23077,1.23413,1.23075,1.23324,4727
2021-01-06T20:30:00.000000000Z,1.23325,1.23349,1.23226,1.23245,3950
2021-01-06T21:00:00.000000000Z,1.23247,1.23276,1.23224,1.23237,1145
2021-01-06T21:30:00.000000000Z,1.23237,1.23321,1.23233,1.23310,1107
2021-01-06T22:00:00.000000000Z,1.23285,1.23334,1.23283,1.23297,59
2021-01-06T22:30:00.000000000Z,1.23290,1.23313,1.23269,1.23302,128
2021-01-06T23:00:00.000000000Z,1.23307,1.23407,1.23287,1.23403,543
2021-01-06T23:30:00.000000000Z,1.23403,1.23408,1.23370,1.23390,377
2021-01-07T00:00:00.000000000Z,1.23393,1.23454,1.23340,1.23388,1364
2021-01-07T00:30:00.000000000Z,1.23391,1.23401,1.23310,1.23334,1130
2021-01-07T01:00:00.000000000Z,1.23335,1.23352,1.23299,1.23321,1260
2021-01-07T01:30:00.000000000Z,1.23323,1.23380,1.23291,1.23313,1353
2021-01-07T02:00:00.000000000Z,1.23315,1.23332,1.23196,1.23211,1702
2021-01-07T02:30:00.000000000Z,1.23212,1.23280,1.23205,1.23252,1194
2021-01-07T03:00:00.000000000Z,1.23254,1.23294,1.23243,1.23267,1012
2021-01-07T03:30:00.000000000Z,1.23268,1.23285,1.23259,1.23283,588
2021-01-07T04:00:00.000000000Z,1.23284,1.23323,1.23275,1.23293,796
2021-01-07T04:30:00.000000000Z,1.23295,1.23303,1.23248,1.23256,527
2021-01-07T05:00:00.000000000Z,1.23258,1.23263,1.23161,1.23171,1040
2021-01-07T05:30:00.000000000Z,1.23171,1.23177,1.23116,1.23136,970
2021-01-07T06:00:00.000000000Z,1.23134,1.23202,1.23080,1.23192,1780
2021-01-07T06:30:00.000000000Z,1.23189,1.23257,1.23176,1.23214,1419
2021-01-07T07:00:00.000000000Z,1.23212,1.23264,1.23151,1.23173,2521
2021-01-07T07:30:00.000000000Z,1.23174,1.23185,1.23087,1.23120,2977
2021-01-07T08:00:00.000000000Z,1.23119,1.23179,1.22936,1.23069,5010
2021-01-07T08:30:00.000000000Z,1.23068,1.23106,1.22938,1.22950,4125
2021-01-07T09:00:00.000000000Z,1.22951,1.22965,1.22816,1.22863,4238
2021-01-07T09:30:00.000000000Z,1.22864,1.22887,1.22649,1.22698,4722
2021-01-07T10:00:00.000000000Z,1.22698,1.22751,1.22521,1.22548,4123
2021-01-07T10:30:00.000000000Z,1.22548,1.22605,1.22457,1.22503,4072
2021-01-07T11:00:00.000000000Z,1.22502,1.22603,1.22486,1.22593,3225
2021-01-07T11:30:00.000000000Z,1.22594,1.22670,1.22552,1.22576,2748
2021-01-07T12:00:00.000000000Z,1.22574,1.22697,1.22514,1.22679,2972
2021-01-07T12:30:00.000000000Z,1.22679,1.22741,1.22640,1.22681,2650
2021-01-07T13:00:00.000000000Z,1.22683,1.22794,1.22659,1.22736,3535
2021-01-07T13:30:00.000000000Z,1.22738,1.22781,1.22626,1.22695,4207
2021-01-07T14:00:00.000000000Z,1.22692,1.22835,1.22663,1.22693,4948
2021-01-07T14:30:00.000000000Z,1.22693,1.22777,1.22541,1.22598,6730
2021-01-07T15:00:00.000000000Z,1.22599,1.22656,1.22470,1.22552,6630
2021-01-07T15:30:00.000000000Z,1.22552,1.22686,1.22510,1.22601,5436
2021-01-07T16:00:00.000000000Z,1.22599,1.22754,1.22597,1.22726,4043
2021-01-07T16:30:00.000000000Z,1.22728,1.22782,1.22623,1.22646,3135
2021-01-07T17:00:00.000000000Z,1.22645,1.22722,1.22569,1.22575,2495
2021-01-07T17:30:00.000000000Z,1.22575,1.22704,1.22554,1.22663,2287
2021-01-07T18:00:00.000000000Z,1.22666,1.22737,1.22637,1.22721,1739
2021-01-07T18:30:00.000000000Z,1.22721,1.22798,1.22716,1.22748,2086
2021-01-07T19:00:00.000000000Z,1.22748,1.22763,1.22647,1.22669,1764
2021-01-07T19:30:00.000000000Z,1.22671,1.22753,1.22658,1.22683,1703
2021-01-07T20:00:00.000000000Z,1.22685,1.22727,1.22652,1.22711,1672
2021-01-07T20:30:00.000000000Z,1.22713,1.22716,1.22638,1.22665,1364
2021-01-07T21:00:00.000000000Z,1.22664,1.22769,1.22637,1.22738,1109
2021-01-07T21:30:00.000000000Z,1.22738,1.22779,1.22693,1.22706,847
2021-01-07T22:00:00.000000000Z,1.22779,1.22779,1.22655,1.22655,72
2021-01-07T22:30:00.000000000Z,1.22677,1.22709,1.22646,1.22686,139
2021-01-07T23:00:00.000000000Z,1.22690,1.22748,1.22687,1.22691,531
2021-01-07T23:30:00.000000000Z,1.22691,1.22719,1.22682,1.22698,450
2021-01-08T00:00:00.000000000Z,1.22701,1.22722,1.22643,1.22718,948
2021-01-08T00:30:00.000000000Z,1.22719,1.22733,1.22575,1.22585,1379
2021-01-08T01:00:00.000000000Z,1.22587,1.22610,1.22357,1.22383,2474
2021-01-08T01:30:00.000000000Z,1.22381,1.22538,1.22375,1.22488,1955
2021-01-08T02:00:00.000000000Z,1.22487,1.22583,1.22465,1.22570,1398
2021-01-08T02:30:00.000000000Z,1.22568,1.22614,1.22549,1.22607,1449
2021-01-08T03:00:00.000000000Z,1.22606,1.22649,1.22596,1.22632,1285
2021-01-08T03:30:00.000000000Z,1.22635,1.22655,1.22612,1.22629,724
2021-01-08T04:00:00.000000000Z,1.22629,1.22635,1.22595,1.22609,735
2021-01-08T04:30:00.000000000Z,1.22611,1.22642,1.22569,1.22640,705
2021-01-08T05:00:00.000000000Z,1.22642,1.22690,1.22613,1.22647,856
2021-01-08T05:30:00.000000000Z,1.22646,1.22658,1.22576,1.22586,1071
2021-01-08T06:00:00.000000000Z,1.22586,1.22669,1.22582,1.22639,1340
2021-01-08T06:30:00.000000000Z,1.22641,1.22690,1.22625,1.22640,1368
2021-01-08T07:00:00.000000000Z,1.22640,1.22698,1.22589,1.22630,2444
2021-01-08T07:30:00.000000000Z,1.22628,1.22633,1.22331,1.22398,3570
2021-01-08T08:00:00.000000000Z,1.22395,1.22395,1.22140,1.22301,6450
2021-01-08T08:30:00.000000000Z,1.22300,1.22333,1.22203,1.22243,3936
2021-01-08T09:00:00.000000000Z,1.22245,1.22345,1.22183,1.22321,3690
2021-01-08T09:30:00.000000000Z,1.22322,1.22415,1.22224,1.22415,3281
2021-01-08T10:00:00.000000000Z,1.22417,1.22455,1.22369,1.22404,2738
2021-01-08T10:30:00.000000000Z,1.22405,1.22437,1.22388,1.22401,1863
2021-01-08T11:00:00.000000000Z,1.22399,1.22521,1.22330,1.22478,2712
2021-01-08T11:30:00.000000000Z,1.22480,1.22545,1.22456,1.22512,2217
2021-01-08T12:00:00.000000000Z,1.22511,1.22533,1.22462,1.22494,2608
2021-01-08T12:30:00.000000000Z,1.22496,1.22535,1.22462,1.22493,2757
2021-01-08T13:00:00.000000000Z,1.22492,1.22548,1.22466,1.22524,3023
2021-01-08T13:30:00.000000000Z,1.22529,1.22857,1.22355,1.22718,10337
2021-01-08T14:00:00.000000000Z,1.22716,1.22842,1.22596,1.22784,5724
2021-01-08T14:30:00.000000000Z,1.22786,1.22830,1.22442,1.22504,7520
2021-01-08T15:00:00.000000000Z,1.22506,1.22572,1.22230,1.22258,6910
2021-01-08T15:30:00.000000000Z,1.22257,1.22591,1.22251,1.22559,6070
2021-01-08T16:00:00.000000000Z,1.22559,1.22638,1.22374,1.22473,7345
2021-01-08T16:30:00.000000000Z,1.22471,1.22645,1.22457,1.22526,4276
2021-01-08T17:00:00.000000000Z,1.22523,1.22538,1.22327,1.22352,3264
2021-01-08T17:30:00.000000000Z,1.22349,1.22374,1.22250,1.22293,3465
2021-01-08T18:00:00.000000000Z,1.22292,1.22294,1.22047,1.22135,3073
2021-01-08T18:30:00.000000000Z,1.22135,1.22138,1.21939,1.21957,3688
2021-01-08T19:00:00.000000000Z,1.21961,1.22124,1.21957,1.22078,2598
2021-01-08T19:30:00.000000000Z,1.22075,1.22184,1.22048,1.22155,2074
2021-01-08T20:00:00.000000000Z,1.22156,1.22207,1.22126,1.22192,1668
2021-01-08T20:30:00.000000000Z,1.22190,1.22277,1.22174,1.22270,1593
2021-01-08T21:00:00.000000000Z,1.22269,1.22281,1.22223,1.22238,585
2021-01-08T21:30:00.000000000Z,1.22239,1.22276,1.22176,1.22254,1044
2021-01-10T22:00:00.000000000Z,1.22240,1.22319,1.22187,1.22319,91
2021-01-10T22:30:00.000000000Z,1.22324,1.22324,1.22178,1.22222,72
2021-01-10T23:00:00.000000000Z,1.22228,1.22231,1.21979,1.22017,1139
2021-01-10T23:30:00.000000000Z,1.22017,1.22060,1.21833,1.21880,1452
2021-01-11T00:00:00.000000000Z,1.21879,1.21969,1.21832,1.21848,1446
2021-01-11T00:30:00.000000000Z,1.21846,1.21925,1.21821,1.21896,1242
2021-01-11T01:00:00.000000000Z,1.21896,1.21916,1.21742,1.21774,1514
2021-01-11T01:30:00.000000000Z,1.21773,1.21831,1.21721,1.21786,1474
2021-01-11T02:00:00.000000000Z,1.21784,1.21789,1.21677,1.21764,1302
2021-01-11T02:30:00.000000000Z,1.21762,1.21810,1.21722,1.21810,1096
2021-01-11T03:00:00.000000000Z,1.21808,1.21811,1.21725,1.21762,976
2021-01-11T03:30:00.000000000Z,1.21760,1.21793,1.21719,1.21741,699
2021-01-11T04:00:00.000000000Z,1.21743,1.21776,1.21674,1.21691,810
2021-01-11T04:30:00.000000000Z,1.21688,1.21752,1.21684,1.21745,788
2021-01-11T05:00:00.000000000Z,1.21747,1.21753,1.21708,1.21744,874
2021-01-11T05:30:00.000000000Z,1.21743,1.21831,1.21730,1.21823,1188
2021-01-11T06:00:00.000000000Z,1.21823,1.21861,1.21780,1.21853,1728
2021-01-11T06:30:00.000000000Z,1.21855,1.21914,1.21840,1.21907,1676
2021-01-11T07:00:00.000000000Z,1.21910,1.21944,1.21844,1.21892,2718
2021-01-11T07:30:00.000000000Z,1.21893,1.21895,1.21776,1.21792,2815
2021-01-11T08:00:00.000000000Z,1.21791,1.21993,1.21790,1.21931,4039
2021-01-11T08:30:00.000000000Z,1.21930,1.22005,1.21841,1.21909,3534
2021-01-11T09:00:00.000000000Z,1.21911,1.21946,1.21787,1.21823,3117
2021-01-11T09:30:00.000000000Z,1.21823,1.21877,1.21607,1.21613,3762
2021-01-11T10:00:00.000000000Z,1.21615,1.21658,1.21556,1.21605,3056
2021-01-11T10:30:00.000000000Z,1.21602,1.21681,1.21552,1.21678,2715
2021-01-11T11:00:00.000000000Z,1.21681,1.21697,1.21590,1.21624,2512
2021-01-11T11:30:00.000000000Z,1.21623,1.21697,1.21608,1.21670,2299
2021-01-11T12:00:00.000000000Z,1.21670,1.21690,1.21560,1.21658,2996
2021-01-11T12:30:00.000000000Z,1.21655,1.21728,1.21626,1.21665,2488
2021-01-11T13:00:00.000000000Z,1.21665,1.21690,1.21545,1.21557,2992
2021-01-11T13:30:00.000000000Z,1.21559,1.21566,1.21399,1.21453,4195
2021-01-11T14:00:00.000000000Z,1.21455,1.21581,1.21368,1.21509,5549
2021-01-11T14:30:00.000000000Z,1.21510,1.21589,1.21346,1.21382,6620
2021-01-11T15:00:00.000000000Z,1.21380,1.21544,1.21329,1.21525,4454
2021-01-11T15:30:00.000000000Z,1.21523,1.21564,1.21410,1.21512,4609
2021-01-11T16:00:00.000000000Z,1.21511,1.21633,1.21478,1.21620,3828
2021-01-11T16:30:00.000000000Z,1.21618,1.21724,1.21603,1.21695,3332
2021-01-11T17:00:00.000000000Z,1.21694,1.21751,1.21679,1.21686,2057
2021-01-11T17:30:00.000000000Z,1.21688,1.21719,1.21665,1.21676,1947
2021-01-11T18:00:00.000000000Z,1.21675,1.21724,1.21664,1.21705,1345
2021-01-11T18:30:00.000000000Z,1.21708,1.21721,1.21640,1.21662,1390
2021-01-11T19:00:00.000000000Z,1.21663,1.21702,1.21647,1.21658,1246
2021-01-11T19:30:00.000000000Z,1.21658,1.21691,1.21618,1.21630,1239
2021-01-11T20:00:00.000000000Z,1.21631,1.21660,1.21568,1.21573,1364
2021-01-11T20:30:00.000000000Z,1.21575,1.21599,1.21538,1.21542,1538
2021-01-11T21:00:00.000000000Z,1.21545,1.21587,1.21538,1.21554,616
2021-01-11T21:30:00.000000000Z,1.21553,1.21556,1.21497,1.21526,576
2021-01-11T22:00:00.000000000Z,1.21527,1.21564,1.21527,1.21555,36
2021-01-11T22:30:00.000000000Z,1.21551,1.21610,1.21541,1.21551,54
2021-01-11T23:00:00.000000000Z,1.21544,1.21588,1.21525,1.21567,377
2021-01-11T23:30:00.000000000Z,1.21569,1.21622,1.21569,1.21615,532
2021-01-12T00:00:00.000000000Z,1.21614,1.21626,1.21525,1.21550,846
2021-01-12T00:30:00.000000000Z,1.21549,1.21608,1.21518,1.21603,855
2021-01-12T01:00:00.000000000Z,1.21600,1.21628,1.21419,1.21424,1366
2021-01-12T01:30:00.000000000Z,1.21422,1.21515,1.21413,1.21500,1400
2021-01-12T02:00:00.000000000Z,1.21503,1.21503,1.21422,1.21443,951
2021-01-12T02:30:00.000000000Z,1.21445,1.21489,1.21436,1.21449,708
2021-01-12T03:00:00.000000000Z,1.21451,1.21480,1.21432,1.21473,623
2021-01-12T03:30:00.000000000Z,1.21471,1.21509,1.21462,1.21493,650
2021-01-12T04:00:00.000000000Z,1.21493,1.21493,1.21425,1.21429,603
2021-01-12T04:30:00.000000000Z,1.21428,1.21441,1.21394,1.21436,683
2021-01-12T05:00:00.000000000Z,1.21435,1.21447,1.21408,1.21437,649
2021-01-12T05:30:00.000000000Z,1.21438,1.21560,1.21433,1.21541,1093
2021-01-12T06:00:00.000000000Z,1.21540,1.21570,1.21494,1.21517,1304
2021-01-12T06:30:00.000000000Z,1.21519,1.21621,1.21517,1.21616,1373
2021-01-12T07:00:00.000000000Z,1.21615,1.21699,1.21563,1.21691,2472
2021-01-12T07:30:00.000000000Z,1.21692,1.21760,1.21588,1.21641,2731
2021-01-12T08:00:00.000000000Z,1.21641,1.21664,1.21512,1.21591,3549
2021-01-12T08:30:00.000000000Z,1.21592,1.21680,1.21516,1.21528,2732
2021-01-12T09:00:00.000000000Z,1.21527,1.21799,1.21510,1.21790,3875
2021-01-12T09:30:00.000000000Z,1.21790,1.21797,1.21584,1.21625,3831
2021-01-12T10:00:00.000000000Z,1.21623,1.21674,1.21535,1.21540,3090
2021-01-12T10:30:00.000000000Z,1.21539,1.21574,1.21449,1.21462,2492
2021-01-12T11:00:00.000000000Z,1.21465,1.21509,1.21413,1.21502,2364
2021-01-12T11:30:00.000000000Z,1.21499,1.21591,1.21496,1.21520,2336
2021-01-12T12:00:00.000000000Z,1.21522,1.21606,1.21500,1.21577,2802
2021-01-12T12:30:00.000000000Z,1.21577,1.21593,1.21522,1.21558,3152
2021-01-12T13:00:00.000000000Z,1.21558,1.21656,1.21469,1.21539,3336
2021-01-12T13:30:00.000000000Z,1.21538,1.21563,1.21412,1.21469,3420
2021-01-12T14:00:00.000000000Z,1.21472,1.21582,1.21378,1.21472,3962
2021-01-12T14:30:00.000000000Z,1.21471,1.21596,1.21447,1.21520,4733
2021-01-12T15:00:00.000000000Z,1.21519,1.21645,1.21497,1.21578,3765
2021-01-12T15:30:00.000000000Z,1.21578,1.21672,1.21513,1.21564,4180
2021-01-12T16:00:00.000000000Z,1.21563,1.21665,1.21563,1.21567,2821
2021-01-12T16:30:00.000000000Z,1.21564,1.21691,1.21556,1.21688,2650
2021-01-12T17:00:00.000000000Z,1.21687,1.21737,1.21631,1.21734,2987
2021-01-12T17:30:00.000000000Z,1.21735,1.21785,1.21703,1.21753,2096
2021-01-12T18:00:00.000000000Z,1.21751,1.21841,1.21728,1.21841,2061
2021-01-12T18:30:00.000000000Z,1.21841,1.21941,1.21827,1.21878,2552
2021-01-12T19:00:00.000000000Z,1.21879,1.22018,1.21874,1.21998,2270
2021-01-12T19:30:00.000000000Z,1.22001,1.22081,1.21994,1.22003,2651
2021-01-12T20:00:00.000000000Z,1.22004,1.22079,1.21987,1.22040,1903
2021-01-12T20:30:00.000000000Z,1.22044,1.22089,1.22025,1.22062,1580
