Time,Open,High,Low,Close,Volume
2020-02-25T10:30:00.000000000Z,1.08391,1.08411,1.08355,1.08387,1941
2020-02-25T11:00:00.000000000Z,1.08388,1.08412,1.08324,1.08326,1802
2020-02-25T11:30:00.000000000Z,1.08327,1.08390,1.08307,1.08376,2173
2020-02-25T12:00:00.000000000Z,1.08377,1.08386,1.08320,1.08358,1855
2020-02-25T12:30:00.000000000Z,1.08357,1.08389,1.08308,1.08367,1804
2020-02-25T13:00:00.000000000Z,1.08369,1.08481,1.08364,1.08476,2015
2020-02-25T13:30:00.000000000Z,1.08475,1.08505,1.08398,1.08417,2231
2020-02-25T14:00:00.000000000Z,1.08416,1.08465,1.08354,1.08431,2617
2020-02-25T14:30:00.000000000Z,1.08430,1.08465,1.08326,1.08369,4143
2020-02-25T15:00:00.000000000Z,1.08372,1.08549,1.08342,1.08489,5538
2020-02-25T15:30:00.000000000Z,1.08487,1.08678,1.08464,1.08653,5461
2020-02-25T16:00:00.000000000Z,1.08654,1.08833,1.08630,1.08798,5521
2020-02-25T16:30:00.000000000Z,1.08796,1.08831,1.08640,1.08688,3640
2020-02-25T17:00:00.000000000Z,1.08689,1.08773,1.08672,1.08765,2373
2020-02-25T17:30:00.000000000Z,1.08764,1.08833,1.08721,1.08833,2047
2020-02-25T18:00:00.000000000Z,1.08834,1.08835,1.08747,1.08767,2000
2020-02-25T18:30:00.000000000Z,1.08768,1.08792,1.08727,1.08776,1857
2020-02-25T19:00:00.000000000Z,1.08775,1.08829,1.08738,1.08817,3091
2020-02-25T19:30:00.000000000Z,1.08817,1.08911,1.08800,1.08822,2923
2020-02-25T20:00:00.000000000Z,1.08821,1.08864,1.08763,1.08846,2544
2020-02-25T20:30:00.000000000Z,1.08845,1.08871,1.08807,1.08830,2332
2020-02-25T21:00:00.000000000Z,1.08831,1.08869,1.08815,1.08863,844
2020-02-25T21:30:00.000000000Z,1.08865,1.08870,1.08815,1.08827,493
2020-02-25T22:00:00.000000000Z,1.08827,1.08863,1.08808,1.08840,57
2020-02-25T22:30:00.000000000Z,1.08837,1.08842,1.08802,1.08824,168
2020-02-25T23:00:00.000000000Z,1.08820,1.08820,1.08775,1.08786,336
2020-02-25T23:30:00.000000000Z,1.08788,1.08806,1.08774,1.08805,309
2020-02-26T00:00:00.000000000Z,1.08804,1.08804,1.08682,1.08684,900
2020-02-26T00:30:00.000000000Z,1.08684,1.08721,1.08681,1.08706,751
2020-02-26T01:00:00.000000000Z,1.08705,1.08755,1.08699,1.08745,1169
2020-02-26T01:30:00.000000000Z,1.08744,1.08749,1.08718,1.08747,795
2020-02-26T02:00:00.000000000Z,1.08746,1.08749,1.08698,1.08704,903
2020-02-26T02:30:00.000000000Z,1.08703,1.08711,1.08631,1.08690,1240
2020-02-26T03:00:00.000000000Z,1.08689,1.08711,1.08663,1.08663,695
2020-02-26T03:30:00.000000000Z,1.08663,1.08683,1.08658,1.08673,589
2020-02-26T04:00:00.000000000Z,1.08672,1.08697,1.08665,1.08679,452
2020-02-26T04:30:00.000000000Z,1.08680,1.08690,1.08666,1.08682,565
2020-02-26T05:00:00.000000000Z,1.08683,1.08748,1.08682,1.08743,687
2020-02-26T05:30:00.000000000Z,1.08742,1.08792,1.08730,1.08768,909
2020-02-26T06:00:00.000000000Z,1.08768,1.08782,1.08722,1.08753,1762
2020-02-26T06:30:00.000000000Z,1.08753,1.08753,1.08710,1.08752,1075
2020-02-26T07:00:00.000000000Z,1.08753,1.08759,1.08661,1.08671,2292
2020-02-26T07:30:00.000000000Z,1.08670,1.08764,1.08665,1.08717,2615
2020-02-26T08:00:00.000000000Z,1.08718,1.08825,1.08718,1.08821,2504
2020-02-26T08:30:00.000000000Z,1.08823,1.08983,1.08808,1.08925,2919
2020-02-26T09:00:00.000000000Z,1.08924,1.08973,1.08856,1.08876,3326
2020-02-26T09:30:00.000000000Z,1.08875,1.08968,1.08851,1.08897,2831
2020-02-26T10:00:00.000000000Z,1.08896,1.08907,1.08750,1.08750,2413
2020-02-26T10:30:00.000000000Z,1.08752,1.08877,1.08736,1.08872,2106
2020-02-26T11:00:00.000000000Z,1.08872,1.08904,1.08811,1.08820,2190
2020-02-26T11:30:00.000000000Z,1.08821,1.08864,1.08741,1.08851,2044
2020-02-26T12:00:00.000000000Z,1.08852,1.09097,1.08851,1.08927,5069
2020-02-26T12:30:00.000000000Z,1.08926,1.08927,1.08694,1.08700,4397
2020-02-26T13:00:00.000000000Z,1.08703,1.08762,1.08665,1.08736,3810
2020-02-26T13:30:00.000000000Z,1.08738,1.08761,1.08572,1.08661,3829
2020-02-26T14:00:00.000000000Z,1.08662,1.08755,1.08628,1.08649,2903
2020-02-26T14:30:00.000000000Z,1.08651,1.08657,1.08557,1.08605,4442
2020-02-26T15:00:00.000000000Z,1.08606,1.08744,1.08576,1.08737,3683
2020-02-26T15:30:00.000000000Z,1.08738,1.08761,1.08637,1.08672,3615
2020-02-26T16:00:00.000000000Z,1.08672,1.08910,1.08648,1.08901,4022
2020-02-26T16:30:00.000000000Z,1.08900,1.08923,1.08840,1.08871,2608
2020-02-26T17:00:00.000000000Z,1.08869,1.08950,1.08845,1.08865,2623
2020-02-26T17:30:00.000000000Z,1.08865,1.08868,1.08787,1.08794,1628
2020-02-26T18:00:00.000000000Z,1.08795,1.08823,1.08764,1.08786,1525
2020-02-26T18:30:00.000000000Z,1.08786,1.08912,1.08755,1.08822,3285
2020-02-26T19:00:00.000000000Z,1.08822,1.08917,1.08802,1.08912,2176
2020-02-26T19:30:00.000000000Z,1.08911,1.09006,1.08905,1.09003,2298
2020-02-26T20:00:00.000000000Z,1.09002,1.09002,1.08878,1.08891,1772
2020-02-26T20:30:00.000000000Z,1.08890,1.08899,1.08841,1.08855,1286
2020-02-26T21:00:00.000000000Z,1.08856,1.08865,1.08816,1.08845,439
2020-02-26T21:30:00.000000000Z,1.08846,1.08850,1.08778,1.08814,575
2020-02-26T22:00:00.000000000Z,1.08883,1.08889,1.08836,1.08868,86
2020-02-26T22:30:00.000000000Z,1.08859,1.08881,1.08843,1.08855,42
2020-02-26T23:00:00.000000000Z,1.08844,1.08849,1.08807,1.08826,151
2020-02-26T23:30:00.000000000Z,1.08826,1.08874,1.08809,1.08872,548
2020-02-27T00:00:00.000000000Z,1.08872,1.09138,1.08855,1.09024,2065
2020-02-27T00:30:00.000000000Z,1.09024,1.09053,1.08984,1.08987,921
2020-02-27T01:00:00.000000000Z,1.08988,1.09017,1.08961,1.08972,1363
2020-02-27T01:30:00.000000000Z,1.08973,1.09023,1.08968,1.09019,959
2020-02-27T02:00:00.000000000Z,1.09021,1.09093,1.09017,1.09082,993
2020-02-27T02:30:00.000000000Z,1.09081,1.09153,1.09072,1.09112,989
2020-02-27T03:00:00.000000000Z,1.09111,1.09111,1.09059,1.09071,557
2020-02-27T03:30:00.000000000Z,1.09070,1.09092,1.09050,1.09061,393
2020-02-27T04:00:00.000000000Z,1.09062,1.09068,1.09039,1.09063,335
2020-02-27T04:30:00.000000000Z,1.09066,1.09144,1.09055,1.09132,732
2020-02-27T05:00:00.000000000Z,1.09132,1.09135,1.09069,1.09092,926
2020-02-27T05:30:00.000000000Z,1.09093,1.09155,1.09080,1.09083,916
2020-02-27T06:00:00.000000000Z,1.09082,1.09112,1.09065,1.09102,1254
2020-02-27T06:30:00.000000000Z,1.09104,1.09186,1.09096,1.09117,1984
2020-02-27T07:00:00.000000000Z,1.09116,1.09187,1.09088,1.09163,2648
2020-02-27T07:30:00.000000000Z,1.09162,1.09231,1.09129,1.09221,2630
2020-02-27T08:00:00.000000000Z,1.09219,1.09390,1.09196,1.09382,3829
2020-02-27T08:30:00.000000000Z,1.09381,1.09486,1.09358,1.09486,3345
2020-02-27T09:00:00.000000000Z,1.09484,1.09485,1.09341,1.09349,3241
2020-02-27T09:30:00.000000000Z,1.09348,1.09403,1.09327,1.09359,1924
2020-02-27T10:00:00.000000000Z,1.09360,1.09450,1.09335,1.09399,3132
2020-02-27T10:30:00.000000000Z,1.09399,1.09451,1.09373,1.09403,2382
2020-02-27T11:00:00.000000000Z,1.09403,1.09449,1.09354,1.09369,2558
2020-02-27T11:30:00.000000000Z,1.09371,1.09488,1.09357,1.09460,3195
2020-02-27T12:00:00.000000000Z,1.09459,1.09485,1.09426,1.09484,2288
2020-02-27T12:30:00.000000000Z,1.09484,1.09684,1.09469,1.09652,4337
2020-02-27T13:00:00.000000000Z,1.09652,1.09671,1.09620,1.09646,3417
2020-02-27T13:30:00.000000000Z,1.09645,1.09784,1.09598,1.09772,4848
2020-02-27T14:00:00.000000000Z,1.09773,1.09792,1.09637,1.09752,5186
2020-02-27T14:30:00.000000000Z,1.09750,1.09859,1.09701,1.09778,6496
2020-02-27T15:00:00.000000000Z,1.09781,1.10004,1.09733,1.09973,6958
2020-02-27T15:30:00.000000000Z,1.09977,1.10073,1.09847,1.09849,6358
2020-02-27T16:00:00.000000000Z,1.09848,1.09915,1.09730,1.09801,6770
2020-02-27T16:30:00.000000000Z,1.09802,1.09839,1.09714,1.09764,4159
2020-02-27T17:00:00.000000000Z,1.09765,1.09780,1.09655,1.09721,3961
2020-02-27T17:30:00.000000000Z,1.09722,1.09805,1.09657,1.09803,3358
2020-02-27T18:00:00.000000000Z,1.09802,1.09882,1.09787,1.09869,3010
2020-02-27T18:30:00.000000000Z,1.09870,1.09957,1.09806,1.09894,3688
2020-02-27T19:00:00.000000000Z,1.09896,1.09958,1.09871,1.09876,2874
2020-02-27T19:30:00.000000000Z,1.09877,1.09905,1.09861,1.09880,1834
2020-02-27T20:00:00.000000000Z,1.09879,1.09894,1.09814,1.09877,2014
2020-02-27T20:30:00.000000000Z,1.09876,1.09957,1.09862,1.09936,2194
2020-02-27T21:00:00.000000000Z,1.09935,1.09985,1.09883,1.09929,1431
2020-02-27T21:30:00.000000000Z,1.09929,1.10048,1.09926,1.10024,737
2020-02-27T22:00:00.000000000Z,1.10025,1.10075,1.10025,1.10031,164
2020-02-27T22:30:00.000000000Z,1.10028,1.10067,1.10026,1.10041,146
2020-02-27T23:00:00.000000000Z,1.10044,1.10054,1.09987,1.09989,748
2020-02-27T23:30:00.000000000Z,1.09991,1.10037,1.09968,1.09972,666
2020-02-28T00:00:00.000000000Z,1.09973,1.10059,1.09956,1.09974,1347
2020-02-28T00:30:00.000000000Z,1.09974,1.09998,1.09970,1.09973,698
2020-02-28T01:00:00.000000000Z,1.09974,1.09975,1.09929,1.09958,1166
2020-02-28T01:30:00.000000000Z,1.09959,1.09965,1.09865,1.09886,1003
2020-02-28T02:00:00.000000000Z,1.09887,1.09898,1.09830,1.09892,963
2020-02-28T02:30:00.000000000Z,1.09891,1.09919,1.09863,1.09870,911
2020-02-28T03:00:00.000000000Z,1.09871,1.09888,1.09850,1.09881,1096
2020-02-28T03:30:00.000000000Z,1.09883,1.09945,1.09872,1.09876,1536
2020-02-28T04:00:00.000000000Z,1.09877,1.09938,1.09863,1.09934,1029
2020-02-28T04:30:00.000000000Z,1.09935,1.09980,1.09924,1.09949,737
2020-02-28T05:00:00.000000000Z,1.09948,1.10053,1.09930,1.10011,1266
2020-02-28T05:30:00.000000000Z,1.10009,1.10034,1.09973,1.10009,1318
2020-02-28T06:00:00.000000000Z,1.10008,1.10088,1.09994,1.10041,2360
2020-02-28T06:30:00.000000000Z,1.10041,1.10087,1.10019,1.10019,1562
2020-02-28T07:00:00.000000000Z,1.10021,1.10050,1.09942,1.10000,2576
2020-02-28T07:30:00.000000000Z,1.10000,1.10051,1.09920,1.09963,4339
2020-02-28T08:00:00.000000000Z,1.09964,1.10288,1.09958,1.10256,5641
2020-02-28T08:30:00.000000000Z,1.10255,1.10348,1.10134,1.10348,4494
2020-02-28T09:00:00.000000000Z,1.10347,1.10498,1.10297,1.10466,4319
2020-02-28T09:30:00.000000000Z,1.10465,1.10538,1.10380,1.10454,4490
2020-02-28T10:00:00.000000000Z,1.10454,1.10457,1.10266,1.10297,4013
2020-02-28T10:30:00.000000000Z,1.10296,1.10424,1.10269,1.10347,2925
2020-02-28T11:00:00.000000000Z,1.10347,1.10429,1.10131,1.10140,3634
2020-02-28T11:30:00.000000000Z,1.10142,1.10146,1.09869,1.09944,5133
2020-02-28T12:00:00.000000000Z,1.09945,1.10008,1.09858,1.09874,4245
2020-02-28T12:30:00.000000000Z,1.09873,1.09996,1.09865,1.09879,4528
2020-02-28T13:00:00.000000000Z,1.09883,1.09943,1.09691,1.09712,5414
2020-02-28T13:30:00.000000000Z,1.09718,1.09925,1.09700,1.09875,5913
2020-02-28T14:00:00.000000000Z,1.09876,1.09890,1.09736,1.09744,4658
2020-02-28T14:30:00.000000000Z,1.09743,1.09749,1.09516,1.09670,7035
2020-02-28T15:00:00.000000000Z,1.09669,1.09743,1.09555,1.09736,6056
2020-02-28T15:30:00.000000000Z,1.09735,1.09908,1.09636,1.09852,9477
2020-02-28T16:00:00.000000000Z,1.09851,1.10035,1.09801,1.10019,8380
2020-02-28T16:30:00.000000000Z,1.10021,1.10084,1.09894,1.10010,6459
2020-02-28T17:00:00.000000000Z,1.10009,1.10095,1.09995,1.10019,4369
2020-02-28T17:30:00.000000000Z,1.10017,1.10070,1.09958,1.10018,3796
2020-02-28T18:00:00.000000000Z,1.10019,1.10024,1.09909,1.09975,2811
2020-02-28T18:30:00.000000000Z,1.09975,1.10064,1.09966,1.10011,2891
2020-02-28T19:00:00.000000000Z,1.10011,1.10081,1.09916,1.10045,3025
2020-02-28T19:30:00.000000000Z,1.10046,1.10337,1.09948,1.10296,6640
2020-02-28T20:00:00.000000000Z,1.10297,1.10411,1.10262,1.10404,3250
2020-02-28T20:30:00.000000000Z,1.10405,1.10470,1.10344,1.10386,3320
2020-02-28T21:00:00.000000000Z,1.10385,1.10439,1.10251,1.10322,1487
2020-02-28T21:30:00.000000000Z,1.10320,1.10410,1.10281,1.10327,965
2020-03-01T22:00:00.000000000Z,1.10487,1.10536,1.10412,1.10434,216
2020-03-01T22:30:00.000000000Z,1.10433,1.10519,1.10432,1.10497,135
2020-03-01T23:00:00.000000000Z,1.10512,1.10748,1.10512,1.10640,2063
2020-03-01T23:30:00.000000000Z,1.10642,1.10651,1.10477,1.10524,1760
2020-03-02T00:00:00.000000000Z,1.10527,1.10538,1.10371,1.10424,2080
2020-03-02T00:30:00.000000000Z,1.10426,1.10648,1.10423,1.10641,1817
2020-03-02T01:00:00.000000000Z,1.10642,1.10659,1.10577,1.10602,2162
2020-03-02T01:30:00.000000000Z,1.10603,1.10617,1.10528,1.10573,2637
2020-03-02T02:00:00.000000000Z,1.10575,1.10635,1.10560,1.10600,1443
2020-03-02T02:30:00.000000000Z,1.10602,1.10642,1.10563,1.10575,1796
2020-03-02T03:00:00.000000000Z,1.10574,1.10607,1.10539,1.10600,1372
2020-03-02T03:30:00.000000000Z,1.10602,1.10628,1.10524,1.10534,1137
2020-03-02T04:00:00.000000000Z,1.10532,1.10535,1.10486,1.10524,1033
2020-03-02T04:30:00.000000000Z,1.10525,1.10596,1.10525,1.10534,1190
2020-03-02T05:00:00.000000000Z,1.10533,1.10534,1.10464,1.10468,979
2020-03-02T05:30:00.000000000Z,1.10470,1.10481,1.10427,1.10439,821
2020-03-02T06:00:00.000000000Z,1.10439,1.10490,1.10432,1.10456,2163
2020-03-02T06:30:00.000000000Z,1.10457,1.10466,1.10390,1.10425,1779
2020-03-02T07:00:00.000000000Z,1.10424,1.10645,1.10402,1.10614,4952
2020-03-02T07:30:00.000000000Z,1.10614,1.10793,1.10612,1.10641,5255
2020-03-02T08:00:00.000000000Z,1.10643,1.10912,1.10609,1.10881,6665
2020-03-02T08:30:00.000000000Z,1.10880,1.10938,1.10791,1.10853,5565
2020-03-02T09:00:00.000000000Z,1.10852,1.10875,1.10636,1.10757,5558
2020-03-02T09:30:00.000000000Z,1.10758,1.10847,1.10741,1.10803,5460
2020-03-02T10:00:00.000000000Z,1.10802,1.10934,1.10781,1.10880,4113
2020-03-02T10:30:00.000000000Z,1.10882,1.10924,1.10838,1.10855,3318
2020-03-02T11:00:00.000000000Z,1.10854,1.10986,1.10824,1.10980,3563
2020-03-02T11:30:00.000000000Z,1.10981,1.11203,1.10899,1.11193,5607
2020-03-02T12:00:00.000000000Z,1.11195,1.11290,1.11106,1.11106,5484
2020-03-02T12:30:00.000000000Z,1.11105,1.11191,1.11003,1.11129,5609
2020-03-02T13:00:00.000000000Z,1.11132,1.11313,1.11098,1.11229,5471
2020-03-02T13:30:00.000000000Z,1.11230,1.11657,1.11219,1.11226,10195
2020-03-02T14:00:00.000000000Z,1.11227,1.11295,1.11085,1.11248,7907
2020-03-02T14:30:00.000000000Z,1.11250,1.11379,1.11183,1.11270,7867
2020-03-02T15:00:00.000000000Z,1.11271,1.11473,1.11228,1.11261,9382
2020-03-02T15:30:00.000000000Z,1.11259,1.11394,1.11128,1.11319,8779
2020-03-02T16:00:00.000000000Z,1.11318,1.11535,1.11253,1.11496,8668
2020-03-02T16:30:00.000000000Z,1.11495,1.11658,1.11452,1.11639,5099
2020-03-02T17:00:00.000000000Z,1.11638,1.11855,1.11619,1.11732,4499
2020-03-02T17:30:00.000000000Z,1.11733,1.11828,1.11706,1.11804,3971
2020-03-02T18:00:00.000000000Z,1.11802,1.11844,1.11708,1.11749,2617
2020-03-02T18:30:00.000000000Z,1.11748,1.11759,1.11626,1.11642,2187
2020-03-02T19:00:00.000000000Z,1.11646,1.11672,1.11570,1.11644,2112
2020-03-02T19:30:00.000000000Z,1.11645,1.11672,1.11607,1.11645,1803
2020-03-02T20:00:00.000000000Z,1.11644,1.11644,1.11521,1.11533,2024
2020-03-02T20:30:00.000000000Z,1.11531,1.11537,1.11277,1.11363,2894
2020-03-02T21:00:00.000000000Z,1.11361,1.11389,1.11249,1.11314,1465
2020-03-02T21:30:00.000000000Z,1.11315,1.11411,1.11306,1.11339,1044
2020-03-02T22:00:00.000000000Z,1.11344,1.11412,1.11297,1.11401,242
2020-03-02T22:30:00.000000000Z,1.11395,1.11427,1.11381,1.11404,336
2020-03-02T23:00:00.000000000Z,1.11400,1.11502,1.11400,1.11442,877
2020-03-02T23:30:00.000000000Z,1.11444,1.11485,1.11438,1.11451,693
2020-03-03T00:00:00.000000000Z,1.11452,1.11457,1.11368,1.11381,982
2020-03-03T00:30:00.000000000Z,1.11382,1.11386,1.11329,1.11332,775
2020-03-03T01:00:00.000000000Z,1.11335,1.11357,1.11211,1.11294,1453
2020-03-03T01:30:00.000000000Z,1.11292,1.11388,1.11266,1.11329,1219
2020-03-03T02:00:00.000000000Z,1.11328,1.11434,1.11295,1.11432,1314
2020-03-03T02:30:00.000000000Z,1.11431,1.11470,1.11380,1.11412,1311
2020-03-03T03:00:00.000000000Z,1.11413,1.11423,1.11374,1.11375,520
2020-03-03T03:30:00.000000000Z,1.11379,1.11426,1.11338,1.11353,986
2020-03-03T04:00:00.000000000Z,1.11351,1.11482,1.11333,1.11478,1139
2020-03-03T04:30:00.000000000Z,1.11478,1.11563,1.11441,1.11452,1496
2020-03-03T05:00:00.000000000Z,1.11453,1.11516,1.11432,1.11463,964
2020-03-03T05:30:00.000000000Z,1.11462,1.11490,1.11438,1.11458,799
2020-03-03T06:00:00.000000000Z,1.11457,1.11518,1.11457,1.11480,1218
2020-03-03T06:30:00.000000000Z,1.11481,1.11501,1.11428,1.11462,1575
2020-03-03T07:00:00.000000000Z,1.11463,1.11478,1.11266,1.11303,3614
2020-03-03T07:30:00.000000000Z,1.11305,1.11314,1.11157,1.11209,3843
2020-03-03T08:00:00.000000000Z,1.11211,1.11323,1.11195,1.11261,4645
2020-03-03T08:30:00.000000000Z,1.11261,1.11261,1.11073,1.11111,3113
2020-03-03T09:00:00.000000000Z,1.11113,1.11176,1.11009,1.11114,4008
2020-03-03T09:30:00.000000000Z,1.11113,1.11304,1.11084,1.11278,4300
2020-03-03T10:00:00.000000000Z,1.11277,1.11396,1.11201,1.11217,3668
2020-03-03T10:30:00.000000000Z,1.11216,1.11229,1.11108,1.11132,3070
2020-03-03T11:00:00.000000000Z,1.11134,1.11196,1.11081,1.11100,3299
2020-03-03T11:30:00.000000000Z,1.11100,1.11203,1.11069,1.11145,2953
2020-03-03T12:00:00.000000000Z,1.11144,1.11223,1.11131,1.11151,3012
2020-03-03T12:30:00.000000000Z,1.11152,1.11351,1.11055,1.11185,9654
2020-03-03T13:00:00.000000000Z,1.11186,1.11260,1.10981,1.11038,7803
2020-03-03T13:30:00.000000000Z,1.11040,1.11219,1.10960,1.11198,5739
2020-03-03T14:00:00.000000000Z,1.11199,1.11276,1.11162,1.11243,4198
2020-03-03T14:30:00.000000000Z,1.11242,1.11295,1.11189,1.11262,5225
2020-03-03T15:00:00.000000000Z,1.11264,1.12150,1.11264,1.11942,19965
2020-03-03T15:30:00.000000000Z,1.11943,1.11971,1.11748,1.11809,9654
2020-03-03T16:00:00.000000000Z,1.11807,1.11821,1.11420,1.11516,9250
2020-03-03T16:30:00.000000000Z,1.11515,1.11800,1.11494,1.11754,6471
2020-03-03T17:00:00.000000000Z,1.11753,1.11785,1.11557,1.11612,4682
2020-03-03T17:30:00.000000000Z,1.11611,1.11657,1.11477,1.11596,3858
2020-03-03T18:00:00.000000000Z,1.11598,1.11719,1.11592,1.11692,2939
2020-03-03T18:30:00.000000000Z,1.11693,1.11886,1.11651,1.11857,3540
2020-03-03T19:00:00.000000000Z,1.11856,1.11960,1.11801,1.11896,6075
2020-03-03T19:30:00.000000000Z,1.11897,1.11945,1.11748,1.11766,5208
2020-03-03T20:00:00.000000000Z,1.11768,1.11851,1.11722,1.11794,3006
2020-03-03T20:30:00.000000000Z,1.11796,1.11831,1.11731,1.11812,2106
2020-03-03T21:00:00.000000000Z,1.11812,1.11831,1.11771,1.11794,1096
2020-03-03T21:30:00.000000000Z,1.11793,1.11815,1.11695,1.11764,615
2020-03-03T22:00:00.000000000Z,1.11764,1.11806,1.11702,1.11768,163
2020-03-03T22:30:00.000000000Z,1.11772,1.11817,1.11726,1.11728,106
2020-03-03T23:00:00.000000000Z,1.11734,1.11863,1.11732,1.11820,798
